,address,days_listed,dealer_rating,make,market_price,mileage,price,year
1302,"Palmyra, NY",45 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2008 Honda Accord EX-L V6           Viewed
","Instant Market Value of $10,083","Mileage: 117,200 mi","$8,400 $8,900
 $153/est. mo
","2008 Honda Accord EX-L V6           Viewed
"
1303,"Fairport, NY",93 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Chevrolet Sonic 2LS           Viewed
","Instant Market Value of $8,293","Mileage: 75,479 mi","$6,495 
 $118/est. mo
","2012 Chevrolet Sonic 2LS           Viewed
"
1304,"Brewerton, NY",37 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2007 Hyundai Santa Fe GLS           Viewed
","Instant Market Value of $8,605","Mileage: 111,439 mi","$7,000 
 $127/est. mo
","2007 Hyundai Santa Fe GLS           Viewed
"
1305,"Glenmont, NY",120 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Honda CR-V EX-L AWD           Viewed
","Instant Market Value of $18,573","Mileage: 65,313 mi","$16,799 
 $305/est. mo
","2012 Honda CR-V EX-L AWD           Viewed
"
1306,"Syracuse, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2006 Acura RSX Hatchback           Viewed
","Instant Market Value of $6,292","Mileage: 141,469 mi","$4,500 
 $82/est. mo
","2006 Acura RSX Hatchback           Viewed
"
1307,"Kingston, NY",62 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Kia Sportage LX AWD           Viewed
","Instant Market Value of $20,284","Mileage: 10,855 mi","$18,399 
 $334/est. mo
","2015 Kia Sportage LX AWD           Viewed
"
1308,"Ontario, NY",23 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2009 Toyota Matrix Base           Viewed
","Instant Market Value of $9,481","Mileage: 51,098 mi","$7,995 
 $145/est. mo
","2009 Toyota Matrix Base           Viewed
"
1309,"Fulton, NY",443 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Ram 1500            Viewed
","Instant Market Value of $26,716","Mileage: 26,912 mi","$22,399 $23,399
 $406/est. mo
","2015 Ram 1500            Viewed
"
1310,"Norwich, NY",430 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2012 Toyota Highlander SE AWD           Viewed
","Instant Market Value of $21,954","Mileage: 65,206 mi","$19,988 
 $362/est. mo
","2012 Toyota Highlander SE AWD           Viewed
"
1311,"Wolcott, NY",122 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Chevrolet Equinox LT2 AWD           Viewed
","Instant Market Value of $14,577","Mileage: 82,572 mi","$12,999 $13,815
 $236/est. mo
","2011 Chevrolet Equinox LT2 AWD           Viewed
"
1312,"Latham, NY",65 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2006 Nissan Altima 2.5 S           Viewed
","Instant Market Value of $5,699","Mileage: 123,456 mi","$4,000 
 $73/est. mo
","2006 Nissan Altima 2.5 S           Viewed
"
1313,"Wysox, PA",114 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2005 Jeep Liberty Sport 4WD           Viewed
","Instant Market Value of $4,433","Mileage: 170,319 mi","$2,990 
 $55/est. mo
","2005 Jeep Liberty Sport 4WD           Viewed
"
1314,"Watertown, NY",46 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2016 Ram 1500            Viewed
","Instant Market Value of $34,954","Mileage: 4,425 mi","$28,988 
 $525/est. mo
","2016 Ram 1500            Viewed
"
1315,"Glenmont, NY",127 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2003 Audi A4 1.8T Quattro           Viewed
","Instant Market Value of $5,836","Mileage: 100,545 mi","$4,495 
 $82/est. mo
","2003 Audi A4 1.8T Quattro           Viewed
"
1316,"Latham, NY",21 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2012 Toyota Camry SE           Viewed
","Instant Market Value of $15,920","Mileage: 13,667 mi","$14,444 
 $262/est. mo
","2012 Toyota Camry SE           Viewed
"
1317,"Rome, NY",79 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Mazda MAZDA2 Sport           Viewed
","Instant Market Value of $6,533","Mileage: 110,867 mi","$5,400 
 $98/est. mo
","2011 Mazda MAZDA2 Sport           Viewed
"
1318,"Apalachin, NY",18 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Toyota Corolla LE           Viewed
","Instant Market Value of $9,493","Mileage: 87,000 mi","$7,995 
 $145/est. mo
","2010 Toyota Corolla LE           Viewed
"
1319,"Rome, NY",56 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2016 Chevrolet Trax LT AWD           Viewed
","Instant Market Value of $21,942","Mileage: 16,156 mi","$19,983 
 $362/est. mo
","2016 Chevrolet Trax LT AWD           Viewed
"
1320,"Barneveld, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2008 Honda Pilot EX 4WD           Viewed
","Instant Market Value of $13,066","Mileage: 104,856 mi","$11,600 
 $210/est. mo
","2008 Honda Pilot EX 4WD           Viewed
"
1321,"Clinton, NY",31 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Hyundai Sonata Limited           Viewed
","Instant Market Value of $13,164","Mileage: 83,358 mi","$11,500 
 $209/est. mo
","2012 Hyundai Sonata Limited           Viewed
"
1322,"Binghamton, NY",21 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Toyota Tacoma Access Cab 4WD           Viewed
","Instant Market Value of $15,458","Mileage: 121,079 mi","$12,999 
 $236/est. mo
","2010 Toyota Tacoma Access Cab 4WD           Viewed
"
1323,"Sayre, PA",14 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Ford F-350 Super Duty            Viewed
","Instant Market Value of $41,124","Mileage: 49,901 mi","$35,995 
 $652/est. mo
","2013 Ford F-350 Super Duty            Viewed
"
1324,"Schenectady, NY",144 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2006 Ford F-150 XLT SuperCrew Styleside 4WD           Viewed
","Instant Market Value of $14,903","Mileage: 96,482 mi","$12,995 
 $236/est. mo
","2006 Ford F-150 XLT SuperCrew Styleside 4WD           Viewed
"
1325,"Auburn, NY",121 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2011 Jeep Grand Cherokee Laredo 4WD           Viewed
","Instant Market Value of $18,877","Mileage: 79,383 mi","$16,874 
 $306/est. mo
","2011 Jeep Grand Cherokee Laredo 4WD           Viewed
"
1326,"Carthage, NY",45 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2016 GMC Terrain SLE2 AWD           Viewed
","Instant Market Value of $27,293","Mileage: 8,681 mi","$24,950 
 $452/est. mo
","2016 GMC Terrain SLE2 AWD           Viewed
"
1327,"Scranton, PA",95 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2012 GMC Sierra 1500 SLE Crew Cab 4WD           Viewed
","Instant Market Value of $29,279","Mileage: 28,460 mi","$26,634 $28,080
 $483/est. mo
","2012 GMC Sierra 1500 SLE Crew Cab 4WD           Viewed
"
1328,"Scranton, PA",1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2014 Subaru Forester 2.5i Limited           Viewed
","Instant Market Value of $21,514","Mileage: 45,673 mi","$19,995 
 $362/est. mo
","2014 Subaru Forester 2.5i Limited           Viewed
"
1329,"Taylor, PA",288 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2012 Toyota Venza LE V6 AWD           Viewed
","Instant Market Value of $18,975","Mileage: 56,291 mi","$16,995 
 $308/est. mo
","2012 Toyota Venza LE V6 AWD           Viewed
"
1330,"Ithaca, NY",184 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Ford Edge SEL AWD           Viewed
","Instant Market Value of $23,411","Mileage: 30,414 mi","$20,999 
 $381/est. mo
","2013 Ford Edge SEL AWD           Viewed
"
1331,"Ballston Spa, NY",45 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Chrysler Town & Country Touring           Viewed
","Instant Market Value of $18,818","Mileage: 23,248 mi","$16,995 
 $308/est. mo
","2012 Chrysler Town & Country Touring           Viewed
"
1332,"Syracuse, NY",71 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Mazda MAZDA3 i SV           Viewed
","Instant Market Value of $13,765","Mileage: 7,828 mi","$12,495 $13,995
 $227/est. mo
","2013 Mazda MAZDA3 i SV           Viewed
"
1333,"Elmira, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Ford C-Max SE Hybrid           Viewed
","Instant Market Value of $13,737","Mileage: 36,390 mi","$11,990 
 $218/est. mo
","2013 Ford C-Max SE Hybrid           Viewed
"
1334,"Albany, NY",36 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Dodge Challenger SE           Viewed
","Instant Market Value of $14,985","Mileage: 83,219 mi","$12,995 $13,995
 $236/est. mo
","2010 Dodge Challenger SE           Viewed
"
1335,"Rensselaer, NY",104 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Chevrolet Camaro LT1           Viewed
","Instant Market Value of $17,752","Mileage: 39,168 mi","$15,988 
 $290/est. mo
","2011 Chevrolet Camaro LT1           Viewed
"
