,address,days_listed,dealer_rating,make,market_price,mileage,price,year
1386,"East Aurora, NY",55 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2016 Cadillac ATS 2.0T Luxury AWD           Viewed
","Instant Market Value of $36,831","Mileage: 7,534 mi","$32,707 
 $593/est. mo
","2016 Cadillac ATS 2.0T Luxury AWD           Viewed
"
1387,"Lockport, NY",113 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 GMC Acadia Denali AWD           Viewed
","Instant Market Value of $33,524","Mileage: 38,969 mi","$31,674 $33,280
 $574/est. mo
","2013 GMC Acadia Denali AWD           Viewed
"
1388,"Rochester, NY",56 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Dodge Durango Limited AWD           Viewed
","Instant Market Value of $34,247","Mileage: 6,557 mi","$31,968 $32,868
 $579/est. mo
","2015 Dodge Durango Limited AWD           Viewed
"
1389,"Rochester, NY",85 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2010 Toyota Camry SE           Viewed
","Instant Market Value of $12,099","Mileage: 62,216 mi","$10,790 
 $196/est. mo
","2010 Toyota Camry SE           Viewed
"
1390,"Tonawanda, NY",19 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2006 Chevrolet Suburban Z71 1500 4WD           Viewed
","Instant Market Value of $12,369","Mileage: 109,498 mi","$9,980 
 $181/est. mo
","2006 Chevrolet Suburban Z71 1500 4WD           Viewed
"
1391,"North Tonawanda, NY",72 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2010 Ford Fusion SE           Viewed
","Instant Market Value of $7,905","Mileage: 108,800 mi","$6,499 
 $118/est. mo
","2010 Ford Fusion SE           Viewed
"
1392,"Albion, NY",56 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2012 Chevrolet Equinox LT1 AWD           Viewed
","Instant Market Value of $18,011","Mileage: 36,000 mi","$16,500 
 $299/est. mo
","2012 Chevrolet Equinox LT1 AWD           Viewed
"
1393,"Spencerport, NY",17 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2007 Ford Mustang V6 Deluxe           Viewed
","Instant Market Value of $8,054","Mileage: 121,000 mi","$6,499 
 $118/est. mo
","2007 Ford Mustang V6 Deluxe           Viewed
"
1394,"Ithaca, NY",184 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Ford Edge SEL AWD           Viewed
","Instant Market Value of $23,411","Mileage: 30,414 mi","$20,999 
 $381/est. mo
","2013 Ford Edge SEL AWD           Viewed
"
1395,"Syracuse, NY",71 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Mazda MAZDA3 i SV           Viewed
","Instant Market Value of $13,765","Mileage: 7,828 mi","$12,495 $13,995
 $227/est. mo
","2013 Mazda MAZDA3 i SV           Viewed
"
1396,"Orchard Park, NY",50 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Nissan Altima 2.5 S           Viewed
","Instant Market Value of $11,055","Mileage: 71,092 mi","$8,971 $9,971
 $163/est. mo
","2011 Nissan Altima 2.5 S           Viewed
"
1397,"Rochester, NY",105 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Ford Mustang V6 Premium           Viewed
","Instant Market Value of $17,092","Mileage: 48,351 mi","$15,490 
 $281/est. mo
","2013 Ford Mustang V6 Premium           Viewed
"
1398,"Elmira, NY",60 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2013 Ford C-Max SE Hybrid           Viewed
","Instant Market Value of $13,737","Mileage: 36,390 mi","$11,990 
 $218/est. mo
","2013 Ford C-Max SE Hybrid           Viewed
"
1399,"Rochester, NY",113 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Kia Sorento LX           Viewed
","Instant Market Value of $16,267","Mileage: 32,444 mi","$14,795 $15,295
 $268/est. mo
","2013 Kia Sorento LX           Viewed
"
1400,"Cortland, NY",153 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2002 Chevrolet TrailBlazer LT 4WD           Viewed
","Instant Market Value of $5,343","Mileage: 109,500 mi","$3,995 
 $73/est. mo
","2002 Chevrolet TrailBlazer LT 4WD           Viewed
"
1401,"Fulton, NY",8 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 Chevrolet Silverado 1500 LT Ext. Cab 4WD           Viewed
","Instant Market Value of $22,077","Mileage: 74,836 mi","$19,999 
 $363/est. mo
","2011 Chevrolet Silverado 1500 LT Ext. Cab 4WD           Viewed
"
1402,"Canandaigua, NY",512 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2014 Chevrolet Cruze LTZ           Viewed
","Instant Market Value of $16,055","Mileage: 12,561 mi","$14,462 
 $262/est. mo
","2014 Chevrolet Cruze LTZ           Viewed
"
1403,"Albion, NY",147 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2013 Chevrolet Malibu LS           Viewed
","Instant Market Value of $13,179","Mileage: 34,417 mi","$11,800 
 $214/est. mo
","2013 Chevrolet Malibu LS           Viewed
"
1404,"Wolcott, NY",6 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2010 Chevrolet Malibu LS           Viewed
","Instant Market Value of $8,633","Mileage: 98,000 mi","$6,900 
 $125/est. mo
","2010 Chevrolet Malibu LS           Viewed
"
1405,"Oakfield, NY",52 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2015 Chrysler 200 Limited           Viewed
","Instant Market Value of $14,264","Mileage: 32,734 mi","$11,883 
 $216/est. mo
","2015 Chrysler 200 Limited           Viewed
"
1406,"Webster, NY",99 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Chevrolet Impala Limited LT           Viewed
","Instant Market Value of $15,117","Mileage: 33,040 mi","$13,500 $14,000
 $245/est. mo
","2015 Chevrolet Impala Limited LT           Viewed
"
1407,"Syracuse, NY",14 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2014 Chevrolet Cruze 1LT           Viewed
","Instant Market Value of $12,399","Mileage: 48,415 mi","$10,995 $11,995
 $200/est. mo
","2014 Chevrolet Cruze 1LT           Viewed
"
1408,"Williamsville, NY",205 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2009 Ford Escape XLT V6 4WD           Viewed
","Instant Market Value of $10,528","Mileage: 83,338 mi","$8,888 $9,488
 $161/est. mo
","2009 Ford Escape XLT V6 4WD           Viewed
"
1409,"Bridgeport, NY",38 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Ram 1500 SLT Crew Cab 4WD           Viewed
","Instant Market Value of $22,720","Mileage: 84,365 mi","$19,995 
 $362/est. mo
","2011 Ram 1500 SLT Crew Cab 4WD           Viewed
"
1410,"Rochester, NY",< 1 day on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2011 GMC Yukon XL Denali AWD           Viewed
","Instant Market Value of $33,896","Mileage: 50,707 mi","$30,991 
 $562/est. mo
","2011 GMC Yukon XL Denali AWD           Viewed
"
1411,"Attica, NY",111 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Chevrolet Silverado 1500 LT Ext. Cab 4WD           Viewed
","Instant Market Value of $23,130","Mileage: 73,100 mi","$20,990 
 $380/est. mo
","2013 Chevrolet Silverado 1500 LT Ext. Cab 4WD           Viewed
"
1412,"Webster, NY",18 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Volkswagen Tiguan S           Viewed
","Instant Market Value of $14,948","Mileage: 38,950 mi","$13,500 
 $245/est. mo
","2015 Volkswagen Tiguan S           Viewed
"
1413,"Williamsville, NY",9 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2013 Porsche Boxster Base           Viewed
","Instant Market Value of $46,252","Mileage: 6,842 mi","$42,906 
 $777/est. mo
","2013 Porsche Boxster Base           Viewed
"
1414,"Bath, NY",86 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2003 Chevrolet Suburban LS 1500 4WD           Viewed
","Instant Market Value of $7,713","Mileage: 120,126 mi","$5,995 $6,899
 $109/est. mo
","2003 Chevrolet Suburban LS 1500 4WD           Viewed
"
1415,"Williamson, NY",251 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2015 Cadillac SRX Luxury AWD           Viewed
","Instant Market Value of $34,714","Mileage: 25,504 mi","$32,270 $33,280
 $585/est. mo
","2015 Cadillac SRX Luxury AWD           Viewed
"
1416,"Rome, NY",50 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue"">none</span>","2007 Chevrolet Equinox LT1 AWD           Viewed
","Instant Market Value of $7,029","Mileage: 121,462 mi","$5,495 
 $100/est. mo
","2007 Chevrolet Equinox LT1 AWD           Viewed
"
1417,"Albion, NY",51 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_disabled""></i></span>","2011 Toyota Camry LE           Viewed
","Instant Market Value of $10,945","Mileage: 80,343 mi","$9,500 
 $172/est. mo
","2011 Toyota Camry LE           Viewed
"
1418,"Ontario, NY",49 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i></span>","2009 Kia Sportage EX           Viewed
","Instant Market Value of $9,219","Mileage: 90,052 mi","$7,488 
 $136/est. mo
","2009 Kia Sportage EX           Viewed
"
1419,"North Tonawanda, NY",199 days on CarGurus,"<span class=""cg-dealFinder-result-sellerRatingValue""><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star""></i><i class=""cg-icon cg-listingSearch-star_half""></i></span>","2005 Chevrolet TrailBlazer LT 4WD           Viewed
","Instant Market Value of $6,418","Mileage: 133,118 mi","$4,990 
 $91/est. mo
","2005 Chevrolet TrailBlazer LT 4WD           Viewed
"
